,Client,Date,Headline,Source,VADER Score,neg,neu,pos
17,ANZ,2020-04-07,Fitch Downgrades ANZ to 'A+' on Coronavirus Risks; Outlook Negative , Fitch Ratings,-0.7003,0.42,0.58,0.0
18,ANZ,2020-03-31,Coronavirus bank loans: what’s on offer for Australian home owners and small business , The Guardian,0.0,0.0,1.0,0.0
19,ANZ,2020-04-15,Man unwittingly becomes poster boy for coronavirus isolation after starring in stock photoshoot , ABC News,-0.4019,0.184,0.816,0.0
20,ANZ,2020-03-26,ANZ chief executive hopes to win back public trust as banks offer relief to mortgage-holders - Mornings , ABC News,0.9186,0.0,0.48,0.52
21,ANZ,2020-04-03,Coronavirus puts blue-chip dividends under the microscope , The Australian Financial Review,0.0,0.0,1.0,0.0
22,ANZ,2020-04-02,"Banks drag Australian market lower, IMF warns wartime measures are needed due to coronavirus fallout ", ABC News,-0.5423,0.314,0.686,0.0
23,ANZ,2020-04-01,ANZ takes pre-virus mortgage hit , Mortgage Business,0.0,0.0,1.0,0.0
24,ANZ,2020-03-30,AFL secures financial help from banks as impact of coronavirus pandemic hits home , ABC News,0.6124,0.0,0.688,0.312
25,ANZ,2020-03-30,Banks try to stop wave of evictions with loan delays for landlords , Sydney Morning Herald,-0.296,0.167,0.833,0.0
26,ANZ,2020-04-14,Coronavirus mortgage repayment relief and support packages , finder.com.au,0.7003,0.0,0.463,0.537
27,ANZ,2020-03-24,New data shows massive increases - and decreases - in consumer spending due to COVID-19 , Savings.com.au,0.0,0.0,1.0,0.0
28,ANZ,2020-03-31,ABA expands COVID-19 relief for businesses , Australian Broker,0.5423,0.0,0.471,0.529
29,ANZ,2020-03-24,How Australian banks are responding to coronavirus - Business Insider , Business Insider Nordic,0.0,0.0,1.0,0.0
30,ANZ,2020-04-08,How the pandemic will affect spending in five key areas , The New Daily,0.0,0.0,1.0,0.0
31,ANZ,2020-04-15,Australians have stopped hoarding groceries. This is what’s next , The New Daily,-0.2263,0.192,0.808,0.0
32,ANZ,2020-04-09,ANZ chief defends right of Australian banks to pay dividends , Financial Times,-0.1027,0.135,0.865,0.0
33,ANZ,2020-04-18,A huge hole in dentists' business sees many seek financial help , The Age,0.6124,0.0,0.615,0.385
34,ANZ,2020-04-02,CBA to forgive credit card defaults , The Australian Financial Review,0.5719,0.0,0.46,0.54
35,ANZ,2020-04-04,Banks urged to 'stretch' to help crisis customers , The Age,-0.34,0.32,0.469,0.211
36,ANZ,2020-03-24,ANZ , Roy Morgan Research,0.0,0.0,1.0,0.0
37,ANZ,2020-04-01,"'Don't ask, don't get': Mortgage holders urged to press banks ", 9News,0.0,0.0,1.0,0.0
38,ANZ,2020-03-31,Loo paper hoarding is over - it's time now for a drink and a new home office , The Age,0.0,0.0,1.0,0.0
39,ANZ,2020-03-25,The industries still hiring amid the coronavirus pandemic , The New Daily,0.0,0.0,1.0,0.0
40,ANZ,2020-03-23,ANZ on Australia's fiscal response for coronavirus economic relief - material and unprecedented , ForexLive,0.4767,0.0,0.78,0.22
41,ANZ,2020-04-15,Everything To Know About Your Mortgage And Rent Payments During Covid-19 , GQ Australia,0.0,0.0,1.0,0.0
42,ANZ,2020-04-14,Indonesia: IDR stability should reopen the door for further rate cuts – ANZ , FXStreet,-0.296,0.167,0.833,0.0
43,ANZ,2020-04-16,Coronavirus Sees CBA Automatically Cut Mortgage Payments to Minimum , Canstar,-0.2732,0.208,0.792,0.0
44,ANZ,2020-03-25,Westpac predicts unemployment will hit 11% by June , Savings.com.au,-0.4404,0.293,0.707,0.0
45,ANZ,2020-03-23,Australia's economic rescue package is a step in the right direction – but we needed a leap , The Guardian,0.2846,0.0,0.858,0.142
46,ANZ,2020-04-06,"ASX 200 lunch update: ANZ & SEEK higher, Webjet tumbles ", Motley Fool Australia,0.0,0.0,1.0,0.0
47,ANZ,2020-03-24,NRL eyes off slice of $810 million allocated for ANZ Stadum upgrade , Fox Sports,0.0,0.0,1.0,0.0
48,ANZ,2020-04-07,"ASX drops as coronavirus hits job market, shrugs off Dow Jones surge ", ABC News,0.0,0.0,1.0,0.0
49,ANZ,2020-04-03,375000 join big banks' COVID-19 loan holiday , The Australian Financial Review,0.5994,0.0,0.505,0.495
50,ANZ,2020-04-02,Australian banks face calls to scrap dividends during coronavirus crisis , The New Daily,-0.6249,0.313,0.687,0.0
51,ANZ,2020-04-15,"Camping store Aussie Disposals collapses under coronavirus, bushfires pressure ", Sydney Morning Herald,-0.5267,0.386,0.614,0.0
52,ANZ,2020-03-20,Coronavirus shuts down ACCC cross-examinations in landmark ANZ cartel case , Lawyerly,0.0772,0.0,0.874,0.126
53,ANZ,2020-03-23,Apollo 'preferred' for ANZ's UDC Finance post-auction , The Australian Financial Review,0.0,0.0,1.0,0.0
54,ANZ,2020-03-26,Australian share market slumps ahead of global rescue plan to fight coronavirus , ABC News,0.4404,0.152,0.526,0.322
55,ANZ,2020-04-07,Four-hour wait on ANZ bank call centre has customer fuming , Courier Mail,-0.5719,0.291,0.709,0.0
56,ANZ,2020-03-25,"Covid-19 coronavirus: Six-month mortgage holiday will increase loans, but people will keep their homes, Robertson says ", New Zealand Herald,0.3612,0.0,0.8,0.2
57,ANZ,2020-03-25,"ASX 200 lunch update: ANZ & Qantas rocket, Cochlear halted ", Motley Fool Australia,0.0,0.0,1.0,0.0
58,ANZ,2020-03-27,Coronavirus crisis job losses will raise mortgage stress more than the GFC did: analysts , ABC News,-0.8625,0.466,0.534,0.0
59,ANZ,2020-03-21,THE NEW ABNORMAL: Day 57 of the coronavirus crisis , 7NEWS.com.au,-0.6249,0.339,0.661,0.0
60,ANZ,2020-03-30,Q&A: Elliott on balancing the intensive care with recovery , BlueNotes,0.4939,0.0,0.714,0.286
61,ANZ,2020-03-25,More banks ban borrowers and cut back on rate and fee promotions , The Australian Financial Review,-0.7165,0.374,0.626,0.0
62,ANZ,2020-04-01,"'Job Keeper' allowance: Details of $1,500 coronavirus wage subsidy revealed ", Savings.com.au,0.0,0.0,1.0,0.0
63,ANZ,2020-03-24,Why the Big Four Banks may be about to slash their dividends , ig.com,-0.2732,0.16,0.84,0.0
64,ANZ,2020-03-23,NAB's Anthony Healy quits after leading virus response team , The Australian Financial Review,0.0,0.0,1.0,0.0
65,ANZ,2020-03-20,Coronavirus: ANZ Premiership netball season postponed for two weeks | Netball News , The Union Journal,-0.2023,0.153,0.847,0.0
66,ANZ,2020-04-16,New Zealand CPI Preview: Downhill from here – ANZ , FXStreet,0.0,0.0,1.0,0.0
67,ANZ,2020-04-17,Staggering 82 per cent of workers say pandemic has impacted their job roles , NT News,0.0,0.0,1.0,0.0
68,ANZ,2020-04-07,Why the Big Four Banks may suspend or reduce their dividends , ig.com,-0.3182,0.187,0.813,0.0
69,ANZ,2020-04-08,Ex-union boss to advise ANZ board amid lay offs , Australian Aviation,0.0,0.0,1.0,0.0
70,ANZ,2020-03-31,Coronavirus: Banks put up options for customers facing hardship , Newshub,-0.3182,0.223,0.777,0.0
71,ANZ,2020-03-30,Analysts believe banks can withstand coronavirus shock but high debt levels leave few buffers , ABC News,-0.6542,0.366,0.634,0.0
72,ANZ,2020-04-08,Coronavirus JobKeeper package to be passed in Parliament , Savings.com.au,0.0,0.0,1.0,0.0
73,ANZ,2020-03-27,"ANZ NZ cutting credit card, personal loan and overdraft interest rates from April 1, although some will rise almost all the way back to where they are now in July ", Interest.co.nz,0.6249,0.044,0.792,0.164
74,ANZ,2020-04-08,13.25% trailing dividend yield: Is the ANZ share price a buy? , Motley Fool Australia,0.296,0.0,0.804,0.196
75,ANZ,2020-04-14,Consumer confidence up but clouds gather , NEWS.com.au,0.2846,0.0,0.699,0.301
76,ANZ,2020-03-24,"Consumer confidence tumbles amid coronavirus pandemic, Australian share market makes gains despite falls on Wall Street ", ABC News,0.7845,0.0,0.622,0.378
77,ANZ,2020-03-20,"ASX ends week 13pc lower, rocked by coronavirus uncertainty ", The Australian Financial Review,-0.5574,0.397,0.603,0.0
78,ANZ,2020-04-15,Can construction industry lead ACT's coronavirus bounce-back? , The Canberra Times,0.0,0.0,1.0,0.0
79,ANZ,2020-03-27,Who's Hiring Rather Than Firing During The Coronavirus Pandemic , 10 daily,-0.34,0.231,0.769,0.0
80,ANZ,2020-03-26,Aussies demand rent and mortgage freeze , Daily Examiner,-0.0772,0.224,0.597,0.179
81,ANZ,2020-04-03,"Citing coronavirus, judge orders limited discovery in ANZ, Westpac 'junk' insurance class actions ", Lawyerly,-0.2263,0.137,0.863,0.0
82,ANZ,2020-04-06,Waking up to a different world , BlueNotes,0.0,0.0,1.0,0.0
83,ANZ,2020-03-19,Some good news as NSW COVID tally jumps above 300 , 7NEWS.com.au,0.4404,0.0,0.756,0.244
84,ANZ,2020-03-25,LIVE: ‘What if a player dies?’ - NRL’s pandemic expert says league won’t return in 2020 , Fox Sports,0.0,0.0,1.0,0.0
85,ANZ,2020-04-03,Coronavirus sees retail sales rise in February as Australians stockpiled groceries and pharmaceuticals but clothing sales fell , ABC News,0.0,0.0,1.0,0.0
86,ANZ,2020-03-30,"Coronavirus update: Global death toll exceeds 30,000, US expert says country could face 200,000 deaths, Australian wage subsidy announced ", ABC News,-0.5994,0.178,0.822,0.0
87,ANZ,2020-03-25,ANZ pledges $1.5m to community partners supporting Australia's most vulnerable , Mirage News,0.1796,0.167,0.611,0.221
88,ANZ,2020-04-15,NZD/AUD: Looking very soft – ANZ , FXStreet,0.0,0.0,1.0,0.0
89,ANZ,2020-04-16,Unemployment figures are lagging the true pain in Western Australia amid the coronavirus lockdown , ABC News,-0.6705,0.393,0.474,0.133
90,ANZ,2020-03-31,Should you withdraw from your superannuation during COVID-19? , Savings.com.au,0.0,0.0,1.0,0.0
91,ANZ,2020-04-17,Two new COVID-19 deaths in New Zealand , NEWS.com.au,0.0,0.0,1.0,0.0
92,ANZ,2020-03-27,Coronavirus: ANZ Premiership's bold visions for 2020 thrown into disarray , Stuff.co.nz,0.5423,0.0,0.64,0.36
93,ANZ,2020-04-17,Three coronavirus vaccines approved for trials in China | Leadership , Business Chief Australia,0.4215,0.0,0.741,0.259
94,ANZ,2020-03-21,Majors respond to RBA's emergency rate cut , Your Mortgage,-0.5719,0.485,0.515,0.0
95,ANZ,2020-04-16,Bendigo Drops Guidance As Macquarie Analysts Warn On Banks , ShareCafe,-0.1027,0.149,0.851,0.0
96,ANZ,2020-03-26,Will ASX banks be forced to close branches during the coronavirus crisis? , The Motley Fool Australia,-0.7964,0.415,0.585,0.0
97,ANZ,2020-03-23,Australians have plenty of places to turn to get free financial assistance in the coming months , Daily Telegraph,0.5106,0.0,0.82,0.18
98,ANZ,2020-03-19,March emergency RBA cut: Which banks have cut home loans and where do rates sit? , Mozo.com.au,-0.7003,0.362,0.638,0.0
99,ANZ,2020-04-07,"Coronavirus economic downturn dashes bank dividend hopes, says UBS ", The Australian,0.4215,0.0,0.741,0.259
0,Westpac,2020-04-16,Riskier funds have been exposed by coronavirus: Westpac , The Australian Financial Review,-0.4019,0.381,0.619,0.0
1,Westpac,2020-04-14,"Westpac flags $1.4b hit to earnings, braces for coronavirus impact ", Sydney Morning Herald,0.0,0.0,1.0,0.0
2,Westpac,2020-04-15,Westpac survey reveals coronavirus caused consumer confidence to fall , NEWS.com.au,0.5106,0.0,0.708,0.292
3,Westpac,2020-04-18,What help is available for household debt , The Mercury,0.0516,0.245,0.49,0.265
4,Westpac,2020-03-20,"The big four banks are letting borrowers hit pause on their payments, but this is no mortgage holiday ", ABC News,0.1901,0.125,0.716,0.159
5,Westpac,2020-04-18,Australia’s banks offer coronavirus relief for small businesses , NEWS.com.au,0.4767,0.0,0.693,0.307
6,Westpac,2020-04-11,Coronavirus Australia: Westpac's economic forecast predicts deep recession , NEWS.com.au,-0.4215,0.286,0.714,0.0
7,Westpac,2020-04-16,Confidence in Australian property market suffers biggest monthly fall in 47 years: Westpac , Domain News,0.0516,0.178,0.632,0.19
8,Westpac,2020-03-23,"Coronavirus ASX: Coles, BHP Up, CBA, Westpac, NAB, Afterpay Fall ", Canstar,0.0,0.0,1.0,0.0
9,Westpac,2020-04-17,Coronavirus by the numbers , Inside Retail,0.0,0.0,1.0,0.0
10,Westpac,2020-04-02,Westpac Banking : Australia's Westpac gives acting CEO two years to tackle coronavirus crisis , Marketscreener.com,-0.6249,0.255,0.745,0.0
11,Westpac,2020-04-06,Victoria and NSW face deepest recession from virus: Westpac , Sydney Morning Herald,-0.4215,0.259,0.741,0.0
12,Westpac,2020-03-19,Big four banks set to announce coronavirus package , 7NEWS.com.au,0.0,0.0,1.0,0.0
13,Westpac,2020-03-20,Big banks may allow up to six months in deferred mortgage repayments , Sydney Morning Herald,0.2263,0.0,0.853,0.147
14,Westpac,2020-03-25,Westpac predicts unemployment will hit 11% by June , Savings.com.au,-0.4404,0.293,0.707,0.0
15,Westpac,2020-03-26,Are banks freezing mortgages? Here are the banks putting payments on hold amid coronavirus , ABC News,-0.1027,0.097,0.903,0.0
16,Westpac,2020-04-15,Tasmania Police to use Westpac Rescue Helicopter to continue monitoring North-West residents' coronavirus compliance , The Advocate,0.5106,0.0,0.798,0.202
17,Westpac,2020-04-14,"French death toll surges; global deaths top 133,000 ", The Australian Financial Review,-0.4767,0.333,0.513,0.154
18,Westpac,2020-03-26,Coronavirus pushes up contactless payment limit to contain virus spread , 7NEWS.com.au,0.0,0.0,1.0,0.0
19,Westpac,2020-04-18,Coronavirus forces unemployed Australians to adapt to survive , NEWS.com.au,0.0,0.0,1.0,0.0
20,Westpac,2020-03-24,Big bank coronavirus support: How to defer your mortgage repayments , Mozo.com.au,0.128,0.171,0.62,0.209
21,Westpac,2020-04-16,Is the Westpac share price a buy now? , Motley Fool Australia,0.296,0.0,0.732,0.268
22,Westpac,2020-04-14,Coronavirus mortgage repayment relief and support packages , finder.com.au,0.7003,0.0,0.463,0.537
23,Westpac,2020-04-16,Coronavirus Australia: Australian share market plunges , NEWS.com.au,0.296,0.0,0.694,0.306
24,Westpac,2020-04-15,ASX closes lower as consumer sentiment plunges to 30-year low , ABC News,-0.5106,0.35,0.65,0.0
25,Westpac,2020-04-02,"Banks drag Australian market lower, IMF warns wartime measures are needed due to coronavirus fallout ", ABC News,-0.5423,0.314,0.686,0.0
26,Westpac,2020-03-23,Westpac Bank loan processing hit by offshore virus shutdown , The Australian Financial Review,0.0,0.0,1.0,0.0
27,Westpac,2020-03-31,Banks to defer loan repayments for six months due to coronavirus crisis , Savings.com.au,-0.743,0.387,0.613,0.0
28,Westpac,2020-03-24,"NAB, Westpac and Commonwealth bank to close bank branches due to coronavirus ", Daily Mail,0.0,0.0,1.0,0.0
29,Westpac,2020-04-03,375000 join big banks' COVID-19 loan holiday , The Australian Financial Review,0.5994,0.0,0.505,0.495
30,Westpac,2020-04-15,Why this top broker still rates Westpac a “buy” despite its $1.4bn profit warning , Motley Fool Australia,-0.4599,0.289,0.602,0.108
31,Westpac,2020-04-07,"Coronavirus crisis has had staggering impact on Australian businesses, data reveals ", The Guardian,-0.6249,0.291,0.709,0.0
32,Westpac,2020-04-13,"Unemployment rate predicted to reach 10 per cent amid coronavirus pandemic, pushing Australia into recession ", ABC News,-0.6808,0.303,0.638,0.059
33,Westpac,2020-03-24,Westpac launches new low-cost SME offering , Mortgage Business,0.0,0.0,1.0,0.0
34,Westpac,2020-04-11,Tasmania Police catch more COVID-19 rule breakers , Tasmania Examiner,0.0,0.0,1.0,0.0
35,Westpac,2020-03-25,Coronavirus: Customers urged to bank remotely during lockdown period , Newshub,0.0,0.0,1.0,0.0
36,Westpac,2020-03-24,What to do if you lose your job during the coronavirus crisis , The New Daily,-0.7783,0.405,0.595,0.0
37,Westpac,2020-03-25,Coronavirus Australia latest: 25 March at a glance , The Guardian,0.0,0.0,1.0,0.0
38,Westpac,2020-04-08,"ASX falls as coronavirus rally fades, Dow Jones gives up 900-point surge ", ABC News,0.0,0.0,1.0,0.0
39,Westpac,2020-04-07,"Fallout from Coronavirus Drives Downgrades of Large Australia, NZ Banks ", Fitch Ratings,0.0,0.0,1.0,0.0
40,Westpac,2020-03-31,Coronavirus bank loans: what’s on offer for Australian home owners and small business , The Guardian,0.0,0.0,1.0,0.0
41,Westpac,2020-03-24,How Australian banks are responding to coronavirus - Business Insider , Business Insider Nordic,0.0,0.0,1.0,0.0
42,Westpac,2020-03-19,"CBA, NAB and Westpac hike term deposit rates to help Aussie economy as Covid-19 hits ", Starts at 60,0.4019,0.0,0.838,0.162
43,Westpac,2020-03-31,ABA expands COVID-19 relief for businesses , Australian Broker,0.5423,0.0,0.471,0.529
44,Westpac,2020-04-09,Westpac supports Government Loan Guarantee Scheme , Mirage News,0.5423,0.0,0.471,0.529
45,Westpac,2020-03-20,How the big four banks are responding to the coronavirus crisis , RateCity,-0.6249,0.291,0.709,0.0
46,Westpac,2020-04-08,Coronavirus: Can landlord insurance help? , finder.com.au,0.4019,0.0,0.597,0.403
47,Westpac,2020-04-05,Coronavirus: Australian banks rolling out debt relief for small business owners , NEWS.com.au,0.1531,0.171,0.616,0.212
48,Westpac,2020-04-13,'Curve flattening' for big bank stimulus , The Australian Financial Review,0.0,0.0,1.0,0.0
49,Westpac,2020-03-31,Money Laundering and Terrorist Financing Tars Westpac During Coronavirus Crisis , Sovereign Wealth Fund Institute,-0.8689,0.524,0.476,0.0
50,Westpac,2020-04-15,The coronavirus has altered what Australians worry about most , The Age,-0.4404,0.266,0.734,0.0
51,Westpac,2020-04-02,Westpac chief warns not all borrowers will survive emergency , ABC News,-0.4588,0.364,0.636,0.0
52,Westpac,2020-04-04,What will the impact of coronavirus be on Sydney's property market? , Domain News,0.0,0.0,1.0,0.0
53,Westpac,2020-04-14,Coronavirus support: What the Big Four banks are offering households and businesses , The New Daily,0.4019,0.0,0.803,0.197
54,Westpac,2020-04-03,How drones could be used in the war on COVID-19 , Daily Examiner,-0.5994,0.302,0.698,0.0
55,Westpac,2020-03-30,Analysts believe banks can withstand coronavirus shock but high debt levels leave few buffers , ABC News,-0.6542,0.366,0.634,0.0
56,Westpac,2020-04-02,Coronavirus Australia: Wartime measures needed for economy to survive , NEWS.com.au,0.0,0.0,1.0,0.0
57,Westpac,2020-03-31,Is it time to fix your home loan? , Savings.com.au,0.0,0.0,1.0,0.0
58,Westpac,2020-04-18,Covid 19 coronavirus: Couple under financial pressure scammed in car sale , New Zealand Herald,-0.296,0.18,0.82,0.0
59,Westpac,2020-04-02,ASX drops 2pc as banks slump , The Australian Financial Review,0.0,0.0,1.0,0.0
60,Westpac,2020-04-12,"'Great Australian' Ted Evans dies, aged 79 ", The Australian Financial Review,0.6249,0.0,0.594,0.406
61,Westpac,2020-03-26,Fears PM's coronavirus welfare plan will see Australia's unemployment rate skyrocket , ABC News,-0.6908,0.388,0.612,0.0
62,Westpac,2020-04-03,Coronavirus: Stimulus defended as unemployment rate climbs , The Canberra Times,-0.4404,0.326,0.674,0.0
63,Westpac,2020-04-03,"Citing coronavirus, judge orders limited discovery in ANZ, Westpac 'junk' insurance class actions ", Lawyerly,-0.2263,0.137,0.863,0.0
64,Westpac,2020-04-16,Coronavirus: One in five depressed most or all of the time , The Australian,-0.5106,0.248,0.752,0.0
65,Westpac,2020-04-07,Why the Big Four Banks may suspend or reduce their dividends , ig.com,-0.3182,0.187,0.813,0.0
66,Westpac,2020-04-14,Brian Hartzer’s eyes still on Westpac dividends , The Australian,0.0,0.0,1.0,0.0
67,Westpac,2020-04-01,Coronavirus: Another sign the ASX banks will probably cut dividends , Motley Fool Australia,-0.2732,0.189,0.811,0.0
68,Westpac,2020-04-13,Shoppers ignoring coronavirus rules 'helped force closures' , The Advocate,-0.4019,0.31,0.69,0.0
69,Westpac,2020-03-21,THE NEW ABNORMAL: Day 57 of the coronavirus crisis , 7NEWS.com.au,-0.6249,0.339,0.661,0.0
70,Westpac,2020-04-12,Coronavirus: Are the big ASX banks a buy for dividends? , Motley Fool Australia,0.0,0.0,1.0,0.0
71,Westpac,2020-04-01,"'Don't ask, don't get': Mortgage holders urged to press banks ", 9News,0.0,0.0,1.0,0.0
72,Westpac,2020-04-03,Flattening the curve 'is happening' , The Australian Financial Review,0.0,0.0,1.0,0.0
73,Westpac,2020-04-02,CommBank offers further coronavirus relief to home loan and credit card customers , Mozo.com.au,0.6908,0.0,0.637,0.363
74,Westpac,2020-03-24,Why the Big Four Banks may be about to slash their dividends , ig.com,-0.2732,0.16,0.84,0.0
75,Westpac,2020-04-14,Housing finance slips ahead of shutdown: Westpac's Matthew Hassan , Property Observer,0.0,0.0,1.0,0.0
76,Westpac,2020-04-06,"Westpac cautions against COVID-19 scams, assures security guarantee ", IBS Intelligence,0.2263,0.262,0.276,0.462
77,Westpac,2020-03-26,"Coronavirus: What we know today, March 26 ", InDaily,0.0,0.0,1.0,0.0
78,Westpac,2020-03-30,15% dividend yield: Is the Westpac share price a buy? , Motley Fool Australia,0.296,0.0,0.784,0.216
79,Westpac,2020-03-25,Coronavirus restrictions tipped to send Australian house prices tumbling , The Guardian,0.0,0.0,1.0,0.0
80,Westpac,2020-04-01,Coronavirus Australia live updates: Five workers in remote Kimberley test positive , The Australian,0.5574,0.0,0.735,0.265
81,Westpac,2020-04-05,Australia's economy will change post pandemic: Westpac CEO , NEWS.com.au,0.0,0.0,1.0,0.0
82,Westpac,2020-03-21,"Coronavirus: 10.2% dividend yield, is the CBA share price a buy? ", Motley Fool Australia,0.296,0.0,0.804,0.196
83,Westpac,2020-03-24,ASX rises 4.2pc; Afterpay rebounds , The Australian Financial Review,0.0,0.0,1.0,0.0
84,Westpac,2020-03-25,Stimulus packages and economic response to the coronavirus (COVID-19) to assist Australian businesses , Lexology,0.0,0.0,1.0,0.0
85,Westpac,2020-03-21,Majors respond to RBA's emergency rate cut , Your Mortgage,-0.5719,0.485,0.515,0.0
86,Westpac,2020-04-01,Westpac: Job losses set to surge despite ‘game-chaging’ JobKeeper payment , Courier Mail,-0.4019,0.231,0.769,0.0
87,Westpac,2020-04-14,Coronavirus precautions put 43 NW police off duty , The Advocate,0.0,0.0,1.0,0.0
88,Westpac,2020-03-26,Australian share market slumps ahead of global rescue plan to fight coronavirus , ABC News,0.4404,0.152,0.526,0.322
89,Westpac,2020-03-25,Coronavirus: Star Casino stands down 8100 after government ban on gatherings , 9News,-0.5574,0.265,0.735,0.0
90,Westpac,2020-04-02,Coronavirus: Global ratings agency Moody’s downgrades credit outlook for Australian banking system , The Australian,0.3818,0.0,0.809,0.191
91,Westpac,2020-04-16,Unemployment rises to 5.2 per cent in March but full impact of coronavirus yet to show , ABC News,-0.2382,0.115,0.885,0.0
92,Westpac,2020-04-01,"'Job Keeper' allowance: Details of $1,500 coronavirus wage subsidy revealed ", Savings.com.au,0.0,0.0,1.0,0.0
93,Westpac,2020-03-25,"Covid-19 coronavirus: Six-month mortgage holiday will increase loans, but people will keep their homes, Robertson says ", New Zealand Herald,0.3612,0.0,0.8,0.2
94,Westpac,2020-04-14,ASX surges 1.9pc to enter new bull market , The Australian,0.0,0.0,1.0,0.0
95,Westpac,2020-03-26,Coronavirus Australia: Colette announces mass closures , NEWS.com.au,0.0,0.0,1.0,0.0
96,Westpac,2020-03-23,ScoMo and Josh take on COVID-19 , Switzer Financial News,0.0,0.0,1.0,0.0
97,Westpac,2020-03-25,"Deficit to reach $160b, $250b in fresh debt ", The Australian Financial Review,-0.4215,0.413,0.317,0.27
98,Westpac,2020-03-27,Westpac forecasts unemployment will climb by 200000 , Stuff.co.nz,-0.4404,0.326,0.674,0.0
99,Westpac,2020-03-21,Household tools to surivive the financial impact of coronavirus , Stuff.co.nz,0.0,0.0,1.0,0.0
